income,age,debts,num_late_payments,credit_history_years,num_open_accounts,utilization_ratio,debt_to_income,creditworthy
55102.269132849215,52,5321.573648603864,1,19,6,0.08238909097936291,0.09657630679008478,1
50308.25733249706,22,20607.172822927565,1,1,9,0.2950477815330686,0.40961810079666944,0
26692.585158991715,51,12197.60615255809,1,3,11,0.1833748569152285,0.45696608552166335,0
46587.09354469282,23,27646.197116221796,1,11,11,0.420645196918643,0.5934303905372358,0
48145.70966946461,28,8980.333856278743,4,10,5,0.6835158674623917,0.18652407281835806,0
38954.45461556762,44,6419.891113672191,1,3,12,0.27365129074480393,0.16480505700897602,0
51774.285766679815,35,16437.937509526768,1,10,1,0.058656545836145345,0.31749230851013827,0
63081.01713629077,63,0.0,0,8,3,0.4521842124784854,0.0,1
92723.7180242106,51,10325.712862417166,2,9,11,0.24459805073036248,0.11135999593675777,1
58491.55625663678,29,11701.594233916516,2,26,9,0.19705579303041443,0.2000561274617956,1
60151.00781445529,59,17204.723207726824,2,5,3,0.17621439271337133,0.28602551865460585,1
53511.081684676654,22,5037.279037298009,0,14,11,0.07053362844263315,0.09413524972231081,1
16624.57569401917,28,6204.995277320486,2,9,11,0.4509307936081026,0.37324232458773576,0
54469.722491015666,27,26569.136906964,2,21,10,0.5584900245986394,0.4877780846294262,0
56204.604198820525,64,14865.38545414348,2,20,2,0.3443923020571715,0.26448696981403946,1
104264.84224970572,59,23646.371839029605,2,5,4,0.35909756754580696,0.22679142200588084,1
51152.78070437755,62,9582.12598616537,3,0,5,0.06770928836717496,0.18732365776051257,1
61030.94684667225,36,14455.490375791245,2,28,7,0.0951292813500719,0.2368550894697358,1
54305.764605895136,55,17145.344270292135,3,20,7,0.3781854329161023,0.3157186791258424,0
31626.43924760936,50,32475.549076232634,0,27,9,0.09956368878992698,1.0268481007923602,0
77856.45629030041,30,12823.818198285187,1,21,13,0.43236043026839266,0.16471104400731396,1
70038.66065373548,58,13337.311062796216,1,23,8,0.5051580352044964,0.19042784282718686,1
70820.63894086094,38,25981.53027736738,4,19,13,0.490202043398011,0.3668638219864602,0
36812.250904105225,25,11201.885615149127,0,29,2,0.23078334039079948,0.30429776338126385,1
83055.88621872198,49,17846.291916727536,0,20,12,0.47224224487941063,0.2148708866910474,1
26962.97874415438,59,25109.592064190314,1,3,8,0.5156776856857131,0.9312617979804667,0
66737.14187600541,54,9241.581283010595,1,22,8,0.23014349165249984,0.13847733096183584,1
98809.11251619957,63,18404.624464836565,0,25,5,0.09539812678799851,0.18626444460594827,1
35189.27349738623,43,32455.50710145013,3,21,13,0.4721303202002067,0.9223125082096634,0
43674.04540794456,25,24213.18048838153,1,13,3,0.18656332054728453,0.5544066335557963,1
56993.02730175282,50,17849.330696848116,1,19,9,0.22706042380354585,0.31318446381771964,1
44930.48691767602,26,12756.786881673666,3,21,12,0.4369833795568051,0.2839227383635374,0
23986.731378677345,64,8956.817187251621,0,28,7,0.48667399757279783,0.37340715772611077,1
56371.25949612055,24,5118.140767641928,1,19,1,0.1583346691060742,0.09079344356310075,1
33753.92572547791,49,30096.23959965678,0,27,8,0.4483959470295451,0.8916367193680154,0
64471.84861270363,43,28154.710453699998,1,7,10,0.4025635960503408,0.43669773799773365,1
36611.51531532394,26,8428.855224594225,4,10,13,0.27815138335355993,0.2302241563070809,0
85998.68810035079,52,18376.86998078139,1,14,5,0.19560257393134164,0.2136877943921383,1
39334.93415327526,62,16113.26498506311,1,18,6,0.23817197055526865,0.4096426073137693,0
48558.76967588649,38,26844.15461324074,3,7,9,0.34801297936339437,0.5528178492251034,0
71270.3443473934,35,18828.011983013505,0,12,10,0.17655111951527028,0.2641773679560187,1
30382.713671320897,60,14771.812392696518,2,17,14,0.43037985278619223,0.48619134394963703,0
59549.19869208259,52,9583.143977043193,0,21,8,0.5783375802973423,0.16092817682729504,1
81142.85508564857,29,18408.67845125827,5,23,14,0.08589830274544229,0.2268675218764165,1
22850.335308775448,57,11518.174290373798,0,16,11,0.13612474108667394,0.5040702525686945,1
58692.677170646086,30,17206.849451298414,1,5,14,0.20497595628029136,0.29316859071311985,1
60197.65588496847,40,14240.28920541686,2,24,14,0.13821980915284318,0.23655886589053549,1
70636.45743554621,26,11275.08120129853,0,14,3,0.3321920924669401,0.15962127222456937,1
30260.98578243836,23,5272.592263681809,1,12,13,0.34395107230166866,0.17423729357626216,1
28590.867738314475,62,20141.95252747301,1,25,5,0.2409642946099752,0.7044890246713598,0
65438.83131233795,31,15425.703413790328,2,25,4,0.18113533467334922,0.23572706150823233,1
60939.693464663724,63,32874.20855466428,1,17,14,0.22715227436556193,0.5394547738203934,1
60009.85700691753,37,4676.551616223911,0,10,1,0.1538536219532946,0.07792972437319472,1
61928.964189939514,52,21252.981922329913,1,12,5,0.6773951195928877,0.34318322937141105,0
41399.505568430184,24,14173.535319733592,1,0,10,0.24181040190207923,0.34236001433171304,1
59645.07394322007,24,35997.58398326558,3,17,7,0.31659150229807553,0.6035298743620297,0
60861.44946597362,37,20489.71917061467,1,4,1,0.58390050966506,0.33666170211851504,0
40712.97163947264,61,18246.885816350845,2,5,4,0.1124434837107532,0.44818359067309776,1
92315.49022289514,39,14198.975650261802,1,0,6,0.16792557734434274,0.1538092428039809,1
64476.65841823575,25,7968.789453343806,1,6,11,0.10072554790654713,0.12359184934264546,1
31173.93005594703,52,18113.927926409306,2,26,12,0.45178532946757594,0.5810601324215688,0
68131.07217267659,42,1176.9739086323807,1,3,9,0.32422798710892675,0.01727514144573225,1
35506.36659545357,26,1637.1591141502904,0,8,11,0.05554461110318524,0.04610888894387525,1
70741.69207484904,55,25124.384368294952,0,14,8,0.395741964980611,0.3551566782105214,1
78171.91158014808,42,0.0,1,5,2,0.14801416119991154,0.0,1
38586.353632965795,21,11804.264417091628,4,24,11,0.44894299040918906,0.3059181110859564,0
74267.52258488644,40,4508.735087410414,3,16,3,0.34381255876045014,0.0607093778071971,1
63255.61853872996,42,10975.29307610337,1,19,10,0.28964224964549906,0.1735070074349751,1
71441.2031998898,31,16845.45302339346,1,17,13,0.4216928369400249,0.23579464327134184,1
92935.85965307895,33,24845.552909641727,1,21,5,0.24909422023630143,0.26734086285302466,1
50092.23767994259,62,27176.33589732721,0,3,11,0.043808841097883536,0.5425258913559949,1
39925.27671285021,23,5810.467808411779,0,8,7,0.36567208171850596,0.1455335638673643,1
37209.711407489536,29,10340.380633732355,1,13,3,0.040705753087654645,0.2778946743363092,0
38683.79430069123,32,55525.501222119565,2,2,12,0.5033577371120517,1.4353685367706392,0
53457.96581171791,43,12499.853140646377,1,0,7,0.1677711094837603,0.23382582840266672,1
61823.03949633288,34,6177.8920400409515,1,26,5,0.2967875140791446,0.09992863648199313,1
60533.815986600384,53,7841.992372585612,2,28,10,0.41630269454712127,0.1295472992206785,1
71543.66498072048,38,12558.600836906695,0,10,6,0.2251500478767199,0.17553756632807355,1
55260.03783755814,61,11072.626372115406,4,0,6,0.012382384469622011,0.20037312324440293,1
84070.68154314633,29,12656.298768051303,0,11,11,0.20896748246287913,0.15054354902018846,1
49706.86333524088,43,14785.73446273436,1,24,11,0.13328696112223296,0.2974586097500072,1
109403.38333179237,30,14715.921377068356,1,8,14,0.28769939683590745,0.1345106607209646,1
67513.34695530012,39,5445.135027288061,0,4,12,0.22629969999255664,0.08065271939329609,1
37856.848871674345,25,18693.31021156131,1,14,4,0.19468658681956583,0.4937893873556977,1
33582.15003877775,43,16210.46949880684,0,17,12,0.23423582339793939,0.48271088897192105,1
64649.448304863705,50,19965.81670549926,3,8,8,0.35809214021117025,0.3088319734972462,0
50530.74429348298,45,0.0,1,12,9,0.28209257495888856,0.0,1
69280.00988184183,48,16568.442436914782,1,27,2,0.19102752167301718,0.23915184863819341,1
64464.7524914709,54,0.0,2,12,9,0.5540175008953023,0.0,1
53543.42174686254,45,13244.291055234196,0,23,11,0.12090911021488245,0.2473560826547337,1
38064.1256386319,30,21579.362927530758,0,12,12,0.7390119756654701,0.5669212825850257,0
24703.055506282708,34,25457.79151602365,1,26,4,0.20682366994240953,1.0305523342871084,0
46069.70095865958,62,18344.60064097005,3,9,6,0.5619959167253512,0.39819230989650845,0
72127.97588646944,50,21753.90735292989,1,9,14,0.2930229626461907,0.3016015226487276,1
59281.87488260408,61,12009.950379175407,1,21,7,0.06558519727528399,0.20259059624815706,1
30085.22442576024,45,9908.322300750377,0,6,4,0.45260581239472064,0.3293418111339217,0
58463.61851702364,34,41927.58162523726,1,27,8,0.20513242079715902,0.7171568009090754,1
62706.347594576735,55,23271.603118652107,0,21,13,0.6613166836724513,0.37112037315764174,1
37322.851275977344,54,3270.161485346065,0,4,14,0.5524521831284716,0.08761821172678967,1
58074.50211891056,30,0.0,0,19,10,0.3037639749373839,0.0,1
56164.17436892,55,10349.305509364243,1,6,8,0.09380730488900269,0.18426880882079374,1
32140.594043387537,31,26918.685063086654,0,19,1,0.2711101808385197,0.8375291703304651,0
62155.747206965665,31,15487.391540287677,2,9,8,0.10018251087622905,0.24917070803956223,0
66215.69052736468,41,0.0,3,9,10,0.28629748896870966,0.0,1
76661.02486350553,41,13227.065768100922,0,25,14,0.6420820209881531,0.17253964177561712,1
76076.04104069807,42,14975.984497514484,2,24,12,0.1267574390322247,0.19685546582928581,1
27446.61264085818,27,0.0,3,20,3,0.1698565638657041,0.0,1
36243.499201697545,37,15241.661520501902,2,23,5,0.5260180521028018,0.42053504369655414,1
65300.7053441732,22,4866.31992408676,2,27,14,0.2542509880829962,0.07452170536961869,1
65275.71901824418,32,0.0,4,12,10,0.25623342151672607,0.0,1
65300.95372612096,62,31045.075801654013,0,14,8,0.23799544933048863,0.4754153504688509,1
132054.62981309442,38,4423.97799215072,1,27,11,0.16232476637567075,0.03350111994113547,1
66417.81021386334,31,8327.152645437189,0,27,6,0.2984590704673595,0.12537529645473117,1
77711.31280361197,36,8194.171139333219,0,5,4,0.1792015126391795,0.10544373584372595,1
74080.03526986405,38,15022.387509243026,3,19,4,0.07862009326504635,0.20278591194669926,1
68027.82502611596,55,32663.106070558737,2,11,12,0.34793513343259663,0.48014332455902176,0
48694.61510719309,46,3038.1312976406825,1,18,4,0.3255449884555756,0.06239152503727039,1
70179.38440986535,36,11931.96485551405,2,10,6,0.28449835057008366,0.17002093928080586,1
39543.495709248564,26,16208.618790263981,1,5,7,0.2556968613242021,0.40989342240860754,1
50263.62786519982,64,6312.082528404946,1,0,13,0.26633942951519,0.12557952532461622,0
45292.72904341793,63,11771.135954213936,0,1,5,0.4742293303445233,0.2598901899448373,1
56637.482787726454,62,20944.998067495573,1,22,10,0.06528396111373139,0.3698080676712989,1
101293.17133347018,32,7442.950132935073,1,14,14,0.07146078265878608,0.07347928823782131,1
17654.696148165036,33,11613.574912698206,2,3,8,0.662333806331937,0.6578178868235734,0
68725.20380749027,24,10686.460730807143,1,4,7,0.705605529667993,0.1554955116719849,1
22745.682576206967,59,13961.933188656627,2,14,8,0.30256531077199394,0.6138278392780111,0
45561.36268421133,22,17431.51714623242,4,10,4,0.48850917854893217,0.38259428865311523,0
76779.01193934731,46,20865.60768106879,1,9,8,0.19837640352450164,0.2717618676514342,1
56285.60038190926,47,34375.54301962338,0,16,13,0.5307383102920988,0.61073423373613,0
33445.104441413874,47,0.0,0,1,6,0.107628586384801,0.0,1
40693.925814800634,35,13326.086607945583,1,19,3,0.28768683388669547,0.32747114811662636,1
68591.95497869351,28,1355.6392775780714,2,23,13,0.19682017751383116,0.0197638232938421,1
40392.66736565727,27,11146.299993490957,2,9,8,0.01940860380805184,0.27594859959577184,0
59329.1717916395,60,23808.67330694078,1,19,13,0.08396518267970267,0.4012979212073854,0
55911.436798076276,32,26977.925221423782,3,29,7,0.2107607716364202,0.4825117501246543,0
41967.99304788366,33,27447.145768184084,0,2,10,0.2167224631778774,0.6540018660617886,0
97878.8817865065,63,27352.925148504237,1,18,5,0.2845115689523625,0.2794568618812632,1
67678.38044636023,37,13260.649283795718,2,27,11,0.5150466681302694,0.1959362679239302,1
14497.148266847857,37,28985.302747071633,3,4,4,0.15082872751496978,1.9993796168419795,0
58729.08629538855,56,30968.49794605842,2,2,1,0.2058098847137943,0.5273110804124683,1
41764.27070463224,41,16388.004545415104,2,7,10,0.36450100031016525,0.39239292986379015,0
72048.66669592448,28,26772.366015675634,3,4,3,0.2249702878312404,0.3715872512765048,0
39149.58523134599,25,15412.370185165782,3,27,2,0.31386707906109784,0.3936790158590371,0
52705.27117066202,46,29102.325155508788,0,29,8,0.24028961079173075,0.5521710544145416,1
65099.745579609145,36,13383.367626364421,2,11,14,0.5426479264935695,0.20558248741537977,0
72315.10388340242,56,8904.795183068156,1,13,8,0.407785534243156,0.12313880095402811,1
30994.071858884476,48,3800.0856972838355,1,6,12,0.4030541224014832,0.1226068557427874,1
48309.97528318103,49,13263.709667623494,0,10,5,0.07655220028964087,0.27455426316976844,1
45501.09377678088,32,15843.881943283024,0,7,14,0.15447287491768613,0.34820881495750167,1
41933.41534852576,57,5541.473386240463,1,4,5,0.5106042177478434,0.13214934534148987,1
90309.08480562194,50,12498.915410043412,0,7,11,0.31353093805677046,0.13840152889319643,1
63099.63421921911,43,9734.50690579234,1,11,4,0.3177155942088031,0.15427200214779327,0
29782.320913299096,36,4230.244536694912,2,14,1,0.10964485324523326,0.1420387802888097,1
73357.23894109552,34,25358.846615535833,1,18,1,0.061838792842962335,0.34568976397678364,1
97443.12394025267,30,27119.036031057844,2,15,13,0.6870865383200422,0.27830630766400616,1
75649.30521102293,27,25314.32678292309,0,13,6,0.23621677046020256,0.33462735331552673,1
24612.60068091973,57,14158.442093785006,3,27,4,0.575649977435688,0.5752517695036171,0
45315.31854267497,49,14776.171946081276,1,6,4,0.5729125640366256,0.3260745465612485,1
80338.22298373246,23,4368.2664426064985,1,7,3,0.3004520136630768,0.054373451146548527,1
40846.61068762439,35,19146.32895241338,1,6,14,0.09245680619403403,0.46873727416052885,0
63876.38856292457,56,16696.317061856207,1,29,9,0.18546132913490623,0.2613848001974733,1
70492.68106858674,39,43439.4739652568,0,17,3,0.47438735359641904,0.6162267246296367,1
36461.39056843834,33,25871.02362015743,3,23,8,0.18795942289177223,0.7095457199197408,0
53809.492878763995,62,18152.449265708543,1,5,2,0.6371248884993507,0.3373465961964573,0
8000.0,41,14583.906890066755,5,25,4,0.07832095070946073,1.8229883612583444,0
34512.2471733142,57,25013.065370772256,0,18,1,0.5542060655435206,0.724759104939218,0
49948.636972136796,47,5842.613296194781,1,3,11,0.2332265033651484,0.116972427084527,1
30044.33636070301,49,26396.378120140314,0,22,5,0.33343696657499133,0.8785808347780947,0
87648.22607863271,40,4128.564997627009,0,2,2,0.3927056128765653,0.04710380554562632,1
26397.172440787348,45,9384.761427852685,2,16,11,0.31518381726685624,0.35552146537300744,0
46199.11026606032,26,0.0,3,21,13,0.10516543694119303,0.0,0
57614.81154572183,56,21140.762230490916,2,18,1,0.4395270008078516,0.36693276717071405,1
83825.4657813223,22,17499.290262631894,1,26,1,0.45620315430957487,0.20875864034305222,1
26282.756976411212,42,9385.169752339763,1,14,2,0.3311546706787992,0.35708467573485375,0
78263.27504309919,52,5708.612090241815,1,25,5,0.07324546736491777,0.07294113474165388,1
55204.66122039174,36,28787.222267000674,1,5,12,0.29814023108879795,0.5214636161260804,1
35369.82697904098,38,13663.960623968296,2,25,9,0.19748728229601373,0.38631686358163747,1
64242.06948526541,25,7327.046254794242,0,11,6,0.09070341703342184,0.11405370831764342,1
58981.1939114694,56,34219.32963618025,2,18,12,0.16665704159997322,0.5801735666379246,1
42995.66245682411,50,8429.370808582877,0,5,4,0.5766075948882953,0.19605165560706458,1
56396.04169980038,39,26386.170714537857,1,10,3,0.2962146430019843,0.4678727428246308,1
47293.7280627648,43,3490.094359894265,2,19,8,0.3787744073165866,0.073796135404307,1
57270.34690502496,54,11450.537697930271,1,28,3,0.35813440158328186,0.19993833312934914,1
68242.61349042093,33,20022.912253823866,1,19,1,0.23380064418480334,0.29340775843285133,1
86720.33632290704,63,14421.630503959748,1,9,4,0.15795582506769504,0.16630044480293715,1
30243.69002346302,49,17437.630215130528,0,25,11,0.21223612301931444,0.5765708549982635,1
97660.66749312534,56,9611.651539759954,2,15,13,0.3835798217627726,0.09841885977726449,1
15958.244009549962,42,0.0,2,26,5,0.628048222826934,0.0,1
51964.29809928833,56,29655.763843647102,1,17,5,0.08534998666730623,0.5706949757501535,0
66766.34412969153,29,10221.716226259308,1,13,5,0.1671428340138016,0.15309683882651934,1
60619.837354700656,59,17890.12455532339,2,3,8,0.3279909136806695,0.2951199695677859,0
42546.00960358812,39,22019.57491632326,1,26,8,0.2810327137655432,0.5175473592349831,0
50837.55499285449,58,18087.58204311393,2,11,12,0.48962479659601105,0.35579173793185453,0
45139.98130682334,26,7914.087330617846,0,19,13,0.3049649578699388,0.17532323012773504,1
43212.704861115766,35,26597.649619517717,3,26,4,0.40733480721499454,0.6155053173598297,0
71992.04194042049,40,20136.79175024869,0,22,9,0.4958340970014335,0.27970857899701734,1
62140.309719300945,29,16987.736503452285,0,20,1,0.35389283293346446,0.2733770813211098,1
41141.80809478692,52,16755.848035858893,1,7,5,0.44603088015194436,0.4072705797775093,0
72991.99750866502,24,31822.623442570573,0,6,5,0.5937496116679046,0.43597414139533375,1
61145.990417532186,38,7699.377807468508,2,25,5,0.20367376522740652,0.1259179507093386,1
71257.2423767792,25,19152.558283677467,2,8,8,0.394003186357886,0.26878051472166936,0
67592.57683847225,40,9713.705083998226,0,23,9,0.05821743617291607,0.1437096429569673,1
38420.09978155856,43,0.0,1,24,3,0.16536485243976268,0.0,1
43796.37919606061,31,0.0,2,16,9,0.43078251150914054,0.0,1
69945.87210246523,57,4853.636250232867,5,9,13,0.5096899456686428,0.06939131794829392,0
67207.4053086693,42,8415.568339877045,1,28,11,0.10755131417028459,0.12521787295947717,1
54581.968120717036,24,36729.49749360864,0,27,8,0.30961451020872904,0.6729236551598009,0
57346.54766617564,49,21983.88434306089,3,2,3,0.7294326892820374,0.3833514873647313,0
80553.29791576849,64,22883.4302085942,0,20,2,0.4224424051578516,0.28407812964433227,1
43168.5722232834,54,8629.21493749644,0,24,4,0.059311140320932466,0.1998957689140848,1
65941.94762340076,33,15613.271695194482,0,7,13,0.41977196245002707,0.23677298378208372,1
50956.14695132212,62,38061.52984746215,2,13,12,0.11457234007632695,0.7469467792339547,1
50646.375935455595,29,2855.823262224352,0,25,2,0.26311773657059323,0.05638751459460497,1
76975.5370397438,62,19562.38797367314,1,6,4,0.17802346634918081,0.25413772642564014,1
71508.3269797606,51,31112.95766910263,1,15,5,0.11712756976238972,0.4350955893277814,1
71270.19272001277,27,24659.4308547224,0,17,2,0.17187194325607857,0.34599921669354483,1
81109.57614308658,24,33015.396139252334,0,10,12,0.2281816755576982,0.4070468335453929,1
55420.076832655184,39,17128.652565271288,0,5,8,0.3282831774911412,0.3090694481891907,1
68639.05942589928,62,21034.530251870976,1,19,1,0.3082050553316342,0.3064513183572866,1
48794.66486813088,50,16097.74386790373,1,20,3,0.4217352408338552,0.32990786823535706,1
61483.32704976884,51,20333.45559139581,0,13,7,0.3872092913479098,0.3307149526071761,1
